12-03-2015 07:00;0xc35c9_12-03-15 7:xx - 23-03-15 0:42;678.8973108531105;0xc35c9_10-03-15 13:xx - 12-03-15 7:38_parking;0.0
10-03-2015 01:00;0xc35c9_10-03-15 12:xx - 10-03-15 13:26;6414.6494239585045;0xc35c9_10-03-15 13:xx - 12-03-15 7:38_parking;0.0
10-03-2015 11:00;0xc35c9_10-03-15 12:xx - 10-03-15 13:26;10275.049247988547
14-03-2015 01:00;0x6cafd_14-03-15 13:xx - 18-04-15 16:29;5338.748480507659
15-03-2015 09:00;0x6d679_15-03-15 20:xx - 16-03-15 12:24;3521.3993729106037
16-03-2015 05:00;0x6d679_15-03-15 20:xx - 16-03-15 12:24;76.63321577326325
15-03-2015 07:00;0x6d679_15-03-15 20:xx - 16-03-15 12:24;2460.1402927732474
16-03-2015 03:00;0x6d679_15-03-15 20:xx - 16-03-15 12:24;227.4149550903336
14-03-2015 03:00;0x6cafd_14-03-15 13:xx - 18-04-15 16:29;10767.388412065618
16-03-2015 01:00;0x6d679_15-03-15 20:xx - 16-03-15 12:24;295.7756300194102
16-03-2015 09:00;0x6d679_15-03-15 20:xx - 16-03-15 12:24;81.51235052835483;0x6d679_16-03-15 10:xx - 16-03-15 18:51_parking;18.910856645284667
15-03-2015 11:00;0x6d679_15-03-15 20:xx - 16-03-15 12:24;69.79976913123569
16-03-2015 07:00;0x6d679_15-03-15 20:xx - 16-03-15 12:24;102.68894021538998
16-03-2015 01:00;0x6d679_16-03-15 10:xx - 16-03-15 18:51_parking;73.10493446186678
16-03-2015 09:00;0x6d679_16-03-15 18:xx - 17-03-15 5:51_parking;73.71684389893781
16-03-2015 11:00;0x6d679_16-03-15 10:xx - 16-03-15 18:51_parking;41.21130339447565;0x6d679_15-03-15 20:xx - 16-03-15 12:24;29.916728664370766
17-03-2015 05:00;0x6d679_16-03-15 18:xx - 17-03-15 5:51_parking;81.72104039448105
16-03-2015 03:00;0x6d679_16-03-15 10:xx - 16-03-15 18:51_parking;423.2279599777565
16-03-2015 11:00;0x6d679_16-03-15 18:xx - 17-03-15 5:51_parking;51.24871512110117
